Reporting_Date,Customer_ID,Region,Customer_Segment,Age,Tenure_Months,Acquisition_Channel,Plan,Active_Flag,Data_Usage_GB,Voice_Minutes,SMS_Count,Base_Monthly_Fee_GHS,Gross_Revenue_GHS,Promotion_Flag,Discount_GHS,Net_Revenue_GHS,Acquisition_Cost_GHS,Direct_Cost_GHS,Contribution_GHS,Contribution_Margin_Pct,Churn_Flag,Campaign_ID,Competitor_Price_Index,Market_Share_Pct,Target_Revenue_GHS,Revenue_Variance_GHS,Revenue_Variance_Pct
11/30/2026,CUST-001745,Central,Professional,37 ,82 ,Retail Shop,Smart,1,7.06 ,134 ,22 ,100 ,122.04 ,0,0.00 ,122.04 ,0.00 ,14.34 ,107.70 ,88.25 ,0,NONE,107.10 ,21.70 ,133.89 ,(11.85),(8.85)
11/30/2026,CUST-001746,Eastern,Professional,48 ,16 ,Digital,Premium,1,8.55 ,65 ,22 ,160 ,181.66 ,0,0.00 ,181.66 ,0.00 ,17.92 ,163.74 ,90.14 ,0,CMP-005,102.97 ,24.93 ,193.57 ,(11.91),(6.15)
11/30/2026,CUST-001753,Central,Youth,30 ,31 ,Digital,Business,1,2.86 ,140 ,21 ,300 ,309.90 ,0,0.00 ,309.90 ,0.00 ,11.84 ,298.06 ,96.18 ,0,CMP-001,98.13 ,23.82 ,325.00 ,(15.10),(4.65)
11/30/2026,CUST-001755,Volta,Mass Market,30 ,46 ,Agent,Premium,1,7.30 ,38 ,20 ,160 ,178.45 ,1,26.87 ,151.58 ,0.00 ,16.66 ,134.92 ,89.01 ,0,NONE,107.26 ,18.91 ,196.96 ,(45.38),(23.04)
11/30/2026,CUST-001767,Central,SME,54 ,43 ,Agent,Smart,1,3.67 ,116 ,21 ,100 ,115.94 ,0,0.00 ,115.94 ,0.00 ,12.75 ,103.19 ,89.00 ,0,CMP-001,101.70 ,24.50 ,112.27 ,3.67 ,3.27 
11/30/2026,CUST-001777,Greater Accra,Professional,18 ,13 ,Retail Shop,Premium,1,3.13 ,242 ,32 ,160 ,175.14 ,1,19.86 ,155.28 ,0.00 ,15.75 ,139.53 ,89.86 ,0,NONE,105.85 ,31.01 ,169.57 ,(14.29),(8.43)
11/30/2026,CUST-001791,Volta,Youth,35 ,40 ,Retail Shop,Business,1,4.51 ,63 ,12 ,300 ,311.99 ,0,0.00 ,311.99 ,0.00 ,15.61 ,296.38 ,95.00 ,0,NONE,100.88 ,21.54 ,307.85 ,4.14 ,1.34 
11/30/2026,CUST-001795,Ahafo,Professional,28 ,31 ,Agent,Data Plus,1,1.98 ,137 ,16 ,70 ,81.53 ,0,0.00 ,81.53 ,0.00 ,10.31 ,71.22 ,87.35 ,0,NONE,94.77 ,18.39 ,89.54 ,(8.01),(8.95)
11/30/2026,CUST-001798,Greater Accra,SME,18 ,23 ,Corporate Sales,Premium,1,15.24 ,72 ,18 ,160 ,189.97 ,1,13.48 ,176.49 ,0.00 ,24.83 ,151.66 ,85.93 ,0,NONE,103.69 ,33.57 ,189.78 ,(13.29),(7.00)
11/30/2026,CUST-001799,Northern,Mass Market,29 ,58 ,Corporate Sales,Premium,1,3.75 ,166 ,15 ,160 ,171.51 ,0,0.00 ,171.51 ,0.00 ,14.62 ,156.89 ,91.48 ,0,CMP-001,95.78 ,23.23 ,175.00 ,(3.49),(1.99)
11/30/2026,CUST-001815,Eastern,Professional,44 ,43 ,Partner,Smart,1,6.01 ,54 ,16 ,100 ,113.80 ,1,11.98 ,101.82 ,0.00 ,13.36 ,88.46 ,86.88 ,0,NONE,102.30 ,25.97 ,118.28 ,(16.46),(13.92)
11/30/2026,CUST-001818,Greater Accra,Mass Market,45 ,10 ,Call Centre,Premium,1,12.03 ,61 ,20 ,160 ,200.05 ,0,0.00 ,200.05 ,0.00 ,22.50 ,177.55 ,88.75 ,0,CMP-001,93.81 ,32.34 ,204.36 ,(4.31),(2.11)
11/30/2026,CUST-001851,Northern,Youth,41 ,27 ,Digital,Smart,1,3.68 ,21 ,21 ,100 ,107.44 ,0,0.00 ,107.44 ,0.00 ,9.85 ,97.59 ,90.83 ,0,NONE,105.92 ,21.88 ,107.86 ,(0.42),(0.39)
11/30/2026,CUST-001868,Ashanti,Professional,36 ,56 ,Partner,Business,1,4.58 ,89 ,11 ,300 ,313.44 ,0,0.00 ,313.44 ,0.00 ,12.35 ,301.09 ,96.06 ,0,NONE,99.18 ,32.41 ,320.50 ,(7.06),(2.20)
11/30/2026,CUST-001886,Ashanti,Mass Market,31 ,29 ,Retail Shop,Data Plus,1,0.83 ,31 ,21 ,70 ,73.01 ,0,0.00 ,73.01 ,0.00 ,6.82 ,66.19 ,90.66 ,0,CMP-002,103.98 ,31.18 ,75.01 ,(2.00),(2.67)
11/30/2026,CUST-001904,Western,Youth,22 ,24 ,Agent,Data Plus,1,5.47 ,80 ,22 ,70 ,88.17 ,1,9.66 ,78.51 ,0.00 ,17.28 ,61.23 ,77.99 ,0,NONE,98.27 ,23.59 ,91.73 ,(13.22),(14.41)
11/30/2026,CUST-001915,Volta,Mass Market,29 ,30 ,Call Centre,Premium,1,13.28 ,33 ,30 ,160 ,194.85 ,0,0.00 ,194.85 ,0.00 ,20.01 ,174.84 ,89.73 ,0,NONE,99.54 ,22.12 ,194.82 ,0.03 ,0.02 
11/30/2026,CUST-001929,Greater Accra,Mass Market,31 ,16 ,Agent,Basic,1,5.34 ,100 ,22 ,35 ,56.28 ,1,2.13 ,54.15 ,0.00 ,11.61 ,42.54 ,78.56 ,0,CMP-001,97.40 ,30.09 ,61.15 ,(7.00),(11.45)
11/30/2026,CUST-001931,Greater Accra,Corporate,18 ,26 ,Agent,Data Plus,1,4.29 ,138 ,18 ,70 ,87.99 ,0,0.00 ,87.99 ,0.00 ,14.20 ,73.79 ,83.86 ,0,NONE,94.47 ,33.50 ,90.67 ,(2.68),(2.96)
11/30/2026,CUST-001971,Greater Accra,Corporate,46 ,46 ,Retail Shop,Basic,1,3.10 ,52 ,16 ,35 ,44.85 ,1,2.52 ,42.33 ,0.00 ,11.05 ,31.28 ,73.90 ,0,NONE,96.56 ,31.52 ,47.59 ,(5.26),(11.05)
11/30/2026,CUST-001979,Bono,SME,33 ,28 ,Digital,Smart,1,1.42 ,31 ,24 ,100 ,103.71 ,1,12.41 ,91.30 ,0.00 ,6.24 ,85.06 ,93.17 ,0,CMP-001,90.92 ,21.77 ,103.54 ,(12.24),(11.82)
11/30/2026,CUST-001983,Eastern,Mass Market,32 ,30 ,Digital,Data Plus,1,1.17 ,96 ,11 ,70 ,77.58 ,1,14.34 ,63.24 ,0.00 ,8.28 ,54.96 ,86.91 ,0,CMP-002,95.12 ,24.24 ,83.74 ,(20.50),(24.48)
11/30/2026,CUST-002018,Western,Mass Market,45 ,12 ,Call Centre,Premium,1,5.03 ,59 ,12 ,160 ,170.75 ,1,18.06 ,152.69 ,0.00 ,9.12 ,143.57 ,94.03 ,0,NONE,98.04 ,26.95 ,176.03 ,(23.34),(13.26)
11/30/2026,CUST-002079,Ahafo,Professional,35 ,8 ,Retail Shop,Business,1,8.08 ,49 ,19 ,300 ,323.73 ,0,0.00 ,323.73 ,0.00 ,18.42 ,305.31 ,94.31 ,0,NONE,92.08 ,18.40 ,356.50 ,(32.77),(9.19)
11/30/2026,CUST-002090,Greater Accra,Youth,52 ,64 ,Corporate Sales,Basic,1,1.44 ,26 ,28 ,35 ,40.02 ,1,5.75 ,34.27 ,0.00 ,7.34 ,26.93 ,78.58 ,0,CMP-004,106.68 ,35.36 ,40.74 ,(6.47),(15.88)
11/30/2026,CUST-002113,Greater Accra,Professional,42 ,66 ,Retail Shop,Data Plus,1,1.22 ,127 ,26 ,70 ,77.32 ,0,0.00 ,77.32 ,0.00 ,8.07 ,69.25 ,89.56 ,0,NONE,95.88 ,33.50 ,75.34 ,1.98 ,2.63 
11/30/2026,CUST-002123,Volta,Mass Market,18 ,61 ,Digital,Data Plus,1,6.54 ,104 ,20 ,70 ,88.21 ,0,0.00 ,88.21 ,0.00 ,16.21 ,72.00 ,81.62 ,0,NONE,95.73 ,20.31 ,94.98 ,(6.77),(7.13)
11/30/2026,CUST-002138,Ashanti,Youth,41 ,18 ,Agent,Basic,1,1.07 ,72 ,17 ,35 ,40.01 ,0,0.00 ,40.01 ,0.00 ,9.89 ,30.12 ,75.28 ,0,CMP-002,105.95 ,30.91 ,43.92 ,(3.91),(8.90)
11/30/2026,CUST-002149,Northern,Mass Market,52 ,5 ,Retail Shop,Premium,1,2.17 ,187 ,20 ,160 ,172.34 ,0,0.00 ,172.34 ,0.00 ,12.45 ,159.89 ,92.78 ,0,NONE,105.06 ,16.82 ,166.89 ,5.45 ,3.27 
11/30/2026,CUST-002164,Eastern,Youth,48 ,15 ,Partner,Data Plus,1,1.97 ,74 ,24 ,70 ,78.08 ,0,0.00 ,78.08 ,0.00 ,6.83 ,71.25 ,91.25 ,0,CMP-003,105.49 ,19.06 ,79.10 ,(1.02),(1.29)
11/30/2026,CUST-002210,Upper East,Youth,39 ,32 ,Agent,Smart,1,3.87 ,91 ,18 ,100 ,111.98 ,0,0.00 ,111.98 ,0.00 ,16.92 ,95.06 ,84.89 ,0,NONE,95.77 ,15.37 ,113.39 ,(1.41),(1.24)
11/30/2026,CUST-002240,Eastern,Professional,28 ,58 ,Digital,Data Plus,1,8.81 ,83 ,18 ,70 ,95.57 ,0,0.00 ,95.57 ,0.00 ,26.07 ,69.50 ,72.72 ,0,NONE,106.24 ,22.79 ,106.01 ,(10.44),(9.85)
11/30/2026,CUST-002244,Northern,Mass Market,20 ,20 ,Digital,Data Plus,1,0.96 ,104 ,14 ,70 ,77.45 ,0,0.00 ,77.45 ,0.00 ,7.54 ,69.91 ,90.26 ,0,NONE,94.23 ,17.79 ,75.10 ,2.35 ,3.13 
11/30/2026,CUST-002256,Upper East,Corporate,51 ,38 ,Partner,Basic,1,2.61 ,156 ,26 ,35 ,47.02 ,0,0.00 ,47.02 ,0.00 ,10.31 ,36.71 ,78.07 ,0,CMP-001,107.92 ,17.92 ,52.03 ,(5.01),(9.63)
11/30/2026,CUST-002263,Upper West,SME,24 ,12 ,Agent,Data Plus,0,3.31 ,138 ,16 ,70 ,85.24 ,1,7.52 ,77.72 ,0.00 ,11.07 ,66.65 ,85.76 ,1,NONE,108.72 ,21.18 ,86.81 ,(9.09),(10.47)
11/30/2026,CUST-002264,Volta,SME,67 ,25 ,Agent,Smart,1,2.83 ,45 ,19 ,100 ,110.98 ,1,8.68 ,102.30 ,0.00 ,11.39 ,90.91 ,88.87 ,0,CMP-005,106.22 ,15.34 ,120.47 ,(18.17),(15.08)
11/30/2026,CUST-002265,Central,Youth,25 ,45 ,Digital,Basic,1,2.09 ,31 ,14 ,35 ,41.54 ,0,0.00 ,41.54 ,0.00 ,7.54 ,34.00 ,81.85 ,0,NONE,94.24 ,19.85 ,40.35 ,1.19 ,2.95 
11/30/2026,CUST-002290,Greater Accra,Mass Market,43 ,36 ,Agent,Data Plus,1,1.50 ,37 ,13 ,70 ,75.07 ,0,0.00 ,75.07 ,0.00 ,8.27 ,66.80 ,88.98 ,0,CMP-005,97.74 ,32.04 ,80.42 ,(5.35),(6.65)
11/30/2026,CUST-002305,Ashanti,Mass Market,47 ,39 ,Retail Shop,Business,1,13.03 ,201 ,20 ,300 ,328.70 ,0,0.00 ,328.70 ,0.00 ,32.06 ,296.64 ,90.25 ,0,CMP-001,101.59 ,26.87 ,316.39 ,12.31 ,3.89 
11/30/2026,CUST-002321,Ashanti,Corporate,42 ,12 ,Retail Shop,Data Plus,1,5.71 ,36 ,23 ,70 ,86.67 ,1,12.44 ,74.23 ,0.00 ,13.02 ,61.21 ,82.46 ,0,NONE,91.61 ,29.34 ,96.85 ,(22.62),(23.36)
11/30/2026,CUST-002322,Western,Corporate,21 ,34 ,Call Centre,Data Plus,1,5.59 ,25 ,17 ,70 ,85.60 ,1,7.55 ,78.05 ,0.00 ,13.69 ,64.36 ,82.46 ,0,NONE,94.71 ,21.56 ,82.78 ,(4.73),(5.71)
11/30/2026,CUST-002329,Ashanti,SME,44 ,29 ,Agent,Data Plus,1,9.61 ,43 ,25 ,70 ,95.93 ,0,0.00 ,95.93 ,0.00 ,19.34 ,76.59 ,79.84 ,0,NONE,100.70 ,27.33 ,97.17 ,(1.24),(1.28)
11/30/2026,CUST-002330,Northern,Professional,24 ,53 ,Digital,Basic,1,2.66 ,42 ,16 ,35 ,41.53 ,0,0.00 ,41.53 ,0.00 ,10.28 ,31.25 ,75.25 ,0,NONE,110.47 ,24.85 ,46.10 ,(4.57),(9.91)
11/30/2026,CUST-002331,Northern,Professional,42 ,49 ,Retail Shop,Data Plus,1,2.12 ,28 ,13 ,70 ,76.19 ,0,0.00 ,76.19 ,0.00 ,10.09 ,66.10 ,86.76 ,0,NONE,105.36 ,17.59 ,76.24 ,(0.05),(0.07)
11/30/2026,CUST-002337,Ashanti,Mass Market,26 ,24 ,Corporate Sales,Data Plus,1,9.28 ,129 ,15 ,70 ,88.36 ,1,6.97 ,81.39 ,0.00 ,18.04 ,63.35 ,77.84 ,0,NONE,89.64 ,26.85 ,85.47 ,(4.08),(4.77)
11/30/2026,CUST-002361,Greater Accra,Professional,41 ,84 ,Retail Shop,Smart,1,8.52 ,174 ,19 ,100 ,121.79 ,0,0.00 ,121.79 ,0.00 ,22.57 ,99.22 ,81.47 ,0,NONE,114.08 ,30.34 ,133.10 ,(11.31),(8.50)
11/30/2026,CUST-002363,Western,Youth,18 ,17 ,Partner,Premium,1,4.73 ,84 ,17 ,160 ,176.66 ,1,34.10 ,142.56 ,0.00 ,13.72 ,128.84 ,90.38 ,0,NONE,95.38 ,23.32 ,194.23 ,(51.67),(26.60)
11/30/2026,CUST-002367,Greater Accra,SME,57 ,48 ,Digital,Premium,1,33.29 ,40 ,18 ,160 ,257.70 ,0,0.00 ,257.70 ,0.00 ,73.04 ,184.66 ,71.66 ,0,CMP-002,110.04 ,30.40 ,267.44 ,(9.74),(3.64)
11/30/2026,CUST-002368,Greater Accra,Professional,21 ,12 ,Digital,Smart,1,2.03 ,8 ,21 ,100 ,104.65 ,0,0.00 ,104.65 ,0.00 ,5.73 ,98.92 ,94.52 ,0,CMP-001,96.35 ,34.32 ,114.88 ,(10.23),(8.90)
11/30/2026,CUST-002382,Greater Accra,Youth,21 ,57 ,Agent,Business,1,50.65 ,80 ,17 ,300 ,446.55 ,1,23.15 ,423.40 ,0.00 ,126.31 ,297.09 ,70.17 ,0,CMP-004,106.77 ,35.03 ,440.84 ,(17.44),(3.96)
11/30/2026,CUST-002387,Central,Youth,45 ,47 ,Partner,Smart,1,3.94 ,39 ,18 ,100 ,108.60 ,0,0.00 ,108.60 ,0.00 ,13.45 ,95.15 ,87.62 ,0,NONE,96.22 ,23.54 ,117.98 ,(9.38),(7.95)
11/30/2026,CUST-002413,Ashanti,Youth,33 ,72 ,Digital,Premium,1,13.63 ,65 ,14 ,160 ,198.02 ,1,35.76 ,162.26 ,0.00 ,36.42 ,125.84 ,77.55 ,0,NONE,98.48 ,29.31 ,192.89 ,(30.63),(15.88)
11/30/2026,CUST-002418,Upper West,Youth,23 ,29 ,Retail Shop,Basic,1,1.68 ,51 ,21 ,35 ,41.66 ,0,0.00 ,41.66 ,0.00 ,8.71 ,32.95 ,79.09 ,0,NONE,96.01 ,18.40 ,42.95 ,(1.29),(3.00)
11/30/2026,CUST-002422,Central,Youth,35 ,27 ,Digital,Basic,1,0.77 ,105 ,21 ,35 ,42.33 ,1,5.35 ,36.98 ,0.00 ,7.30 ,29.68 ,80.26 ,0,NONE,97.12 ,20.13 ,41.54 ,(4.56),(10.98)
11/30/2026,CUST-002424,Ahafo,Professional,23 ,30 ,Agent,Premium,1,8.02 ,132 ,26 ,160 ,181.78 ,0,0.00 ,181.78 ,0.00 ,21.18 ,160.60 ,88.35 ,0,NONE,111.29 ,19.91 ,191.59 ,(9.81),(5.12)
11/30/2026,CUST-002442,Greater Accra,Mass Market,70 ,14 ,Retail Shop,Premium,1,6.66 ,122 ,22 ,160 ,183.99 ,0,0.00 ,183.99 ,0.00 ,20.43 ,163.56 ,88.90 ,0,CMP-003,99.71 ,32.03 ,190.38 ,(6.39),(3.36)
11/30/2026,CUST-002463,Ahafo,SME,18 ,64 ,Call Centre,Premium,1,13.37 ,138 ,15 ,160 ,201.12 ,0,0.00 ,201.12 ,0.00 ,22.50 ,178.62 ,88.81 ,1,CMP-002,102.87 ,19.42 ,195.70 ,5.42 ,2.77 
11/30/2026,CUST-002467,Bono,Mass Market,32 ,31 ,Retail Shop,Premium,1,6.23 ,43 ,21 ,160 ,182.17 ,0,0.00 ,182.17 ,0.00 ,16.25 ,165.92 ,91.08 ,0,NONE,108.60 ,19.32 ,183.90 ,(1.73),(0.94)
11/30/2026,CUST-002484,Volta,Professional,37 ,23 ,Agent,Basic,1,0.85 ,10 ,19 ,35 ,37.73 ,1,8.05 ,29.68 ,0.00 ,7.06 ,22.62 ,76.21 ,0,NONE,106.87 ,22.93 ,38.78 ,(9.10),(23.47)
11/30/2026,CUST-002487,Ahafo,Youth,35 ,37 ,Call Centre,Data Plus,1,2.24 ,17 ,15 ,70 ,77.00 ,1,9.46 ,67.54 ,0.00 ,8.19 ,59.35 ,87.87 ,0,NONE,109.49 ,18.05 ,75.16 ,(7.62),(10.14)
11/30/2026,CUST-002497,Volta,Professional,23 ,40 ,Digital,Basic,1,1.73 ,64 ,21 ,35 ,43.32 ,0,0.00 ,43.32 ,0.00 ,7.28 ,36.04 ,83.19 ,0,CMP-002,104.64 ,23.61 ,47.54 ,(4.22),(8.88)
11/30/2026,CUST-002500,Volta,SME,35 ,27 ,Corporate Sales,Data Plus,1,2.22 ,79 ,18 ,70 ,76.26 ,1,10.94 ,65.32 ,0.00 ,10.43 ,54.89 ,84.03 ,0,CMP-002,99.05 ,22.72 ,74.41 ,(9.09),(12.22)
11/30/2026,CUST-002517,Central,Youth,26 ,19 ,Digital,Data Plus,1,3.48 ,67 ,25 ,70 ,84.33 ,0,0.00 ,84.33 ,0.00 ,12.41 ,71.92 ,85.28 ,0,NONE,102.35 ,21.20 ,81.59 ,2.74 ,3.36 
11/30/2026,CUST-002526,Greater Accra,Professional,48 ,33 ,Agent,Premium,1,6.79 ,38 ,14 ,160 ,179.64 ,0,0.00 ,179.64 ,0.00 ,17.01 ,162.63 ,90.53 ,0,CMP-001,99.05 ,29.23 ,181.90 ,(2.26),(1.24)
11/30/2026,CUST-002529,Northern,Youth,23 ,67 ,Digital,Business,1,8.28 ,74 ,17 ,300 ,323.91 ,1,39.13 ,284.78 ,0.00 ,22.14 ,262.64 ,92.23 ,0,NONE,106.07 ,15.39 ,338.33 ,(53.55),(15.83)
11/30/2026,CUST-002538,Greater Accra,Youth,31 ,21 ,Partner,Smart,1,5.54 ,70 ,20 ,100 ,112.78 ,0,0.00 ,112.78 ,0.00 ,18.29 ,94.49 ,83.78 ,0,CMP-005,95.10 ,34.55 ,123.96 ,(11.18),(9.02)
11/30/2026,CUST-002547,Bono,Youth,23 ,30 ,Partner,Data Plus,1,1.95 ,21 ,17 ,70 ,76.20 ,0,0.00 ,76.20 ,0.00 ,10.56 ,65.64 ,86.14 ,0,CMP-004,98.53 ,23.90 ,84.91 ,(8.71),(10.26)
11/30/2026,CUST-002551,Northern,Youth,44 ,45 ,Partner,Premium,1,10.63 ,186 ,15 ,160 ,185.86 ,0,0.00 ,185.86 ,0.00 ,30.92 ,154.94 ,83.36 ,0,NONE,103.23 ,18.33 ,180.91 ,4.95 ,2.74 
11/30/2026,CUST-002552,Eastern,Professional,19 ,7 ,Retail Shop,Basic,1,1.65 ,60 ,23 ,35 ,41.34 ,0,0.00 ,41.34 ,0.00 ,9.62 ,31.72 ,76.73 ,0,CMP-001,97.39 ,22.71 ,44.96 ,(3.62),(8.05)
11/30/2026,CUST-002554,Ashanti,Professional,38 ,33 ,Digital,Smart,1,6.36 ,118 ,16 ,100 ,116.16 ,0,0.00 ,116.16 ,0.00 ,18.19 ,97.97 ,84.34 ,0,NONE,101.78 ,25.72 ,127.43 ,(11.27),(8.84)
11/30/2026,CUST-002562,Greater Accra,Mass Market,32 ,5 ,Partner,Data Plus,1,7.43 ,81 ,24 ,70 ,86.63 ,0,0.00 ,86.63 ,0.00 ,25.65 ,60.98 ,70.39 ,0,NONE,104.74 ,34.15 ,89.07 ,(2.44),(2.74)
11/30/2026,CUST-002563,Western,Youth,23 ,76 ,Retail Shop,Business,1,4.20 ,14 ,19 ,300 ,314.35 ,0,0.00 ,314.35 ,0.00 ,12.75 ,301.60 ,95.94 ,0,NONE,96.53 ,22.43 ,343.84 ,(29.49),(8.58)
11/30/2026,CUST-002569,Greater Accra,SME,26 ,27 ,Call Centre,Smart,1,2.14 ,53 ,20 ,100 ,108.20 ,0,0.00 ,108.20 ,0.00 ,5.77 ,102.43 ,94.67 ,0,NONE,95.33 ,28.79 ,111.54 ,(3.34),(2.99)
11/30/2026,CUST-002570,Central,Youth,31 ,38 ,Agent,Data Plus,1,1.19 ,148 ,20 ,70 ,79.22 ,0,0.00 ,79.22 ,0.00 ,10.50 ,68.72 ,86.75 ,0,NONE,104.73 ,25.47 ,76.14 ,3.08 ,4.05 
11/30/2026,CUST-002571,Ashanti,Youth,32 ,21 ,Agent,Data Plus,1,2.53 ,65 ,15 ,70 ,78.57 ,0,0.00 ,78.57 ,0.00 ,7.39 ,71.18 ,90.59 ,0,NONE,110.00 ,27.63 ,87.10 ,(8.53),(9.79)
11/30/2026,CUST-002572,Ashanti,Youth,50 ,47 ,Retail Shop,Smart,1,4.61 ,33 ,16 ,100 ,113.58 ,1,22.11 ,91.47 ,0.00 ,14.78 ,76.69 ,83.84 ,0,CMP-002,106.00 ,34.35 ,122.17 ,(30.70),(25.13)
11/30/2026,CUST-002577,Ashanti,Youth,53 ,10 ,Partner,Data Plus,1,2.36 ,37 ,16 ,70 ,79.51 ,1,14.34 ,65.17 ,0.00 ,9.58 ,55.59 ,85.30 ,0,NONE,97.59 ,25.47 ,81.95 ,(16.78),(20.48)
11/30/2026,CUST-002585,Ashanti,SME,18 ,29 ,Agent,Smart,1,1.98 ,102 ,10 ,100 ,108.26 ,0,0.00 ,108.26 ,0.00 ,8.62 ,99.64 ,92.04 ,0,NONE,98.34 ,34.95 ,120.88 ,(12.62),(10.44)
11/30/2026,CUST-002645,Ashanti,Professional,29 ,53 ,Retail Shop,Basic,1,1.91 ,61 ,20 ,35 ,43.04 ,1,4.37 ,38.67 ,0.00 ,8.74 ,29.93 ,77.40 ,0,CMP-002,98.86 ,28.52 ,47.25 ,(8.58),(18.16)
11/30/2026,CUST-002645,Ashanti,Mass Market,25 ,34 ,Digital,Data Plus,1,3.80 ,59 ,16 ,70 ,78.56 ,0,0.00 ,78.56 ,0.00 ,11.50 ,67.06 ,85.36 ,0,NONE,101.28 ,30.05 ,81.91 ,(3.35),(4.09)
11/30/2026,CUST-002651,Eastern,SME,24 ,70 ,Retail Shop,Data Plus,1,2.38 ,52 ,15 ,70 ,79.74 ,1,9.34 ,70.40 ,0.00 ,8.45 ,61.95 ,88.00 ,0,NONE,90.51 ,20.02 ,84.31 ,(13.91),(16.50)
11/30/2026,CUST-002658,Greater Accra,Mass Market,34 ,80 ,Agent,Data Plus,1,10.79 ,65 ,14 ,70 ,94.42 ,0,0.00 ,94.42 ,0.00 ,22.14 ,72.28 ,76.55 ,0,NONE,102.74 ,33.33 ,101.64 ,(7.22),(7.10)
11/30/2026,CUST-002682,Northern,Youth,29 ,24 ,Retail Shop,Smart,1,4.74 ,115 ,16 ,100 ,119.77 ,0,0.00 ,119.77 ,0.00 ,15.47 ,104.30 ,87.08 ,0,NONE,98.40 ,19.61 ,131.89 ,(12.12),(9.19)
11/30/2026,CUST-002692,Greater Accra,SME,43 ,8 ,Call Centre,Business,1,19.49 ,105 ,19 ,300 ,365.33 ,0,0.00 ,365.33 ,0.00 ,39.28 ,326.05 ,89.25 ,0,CMP-001,100.50 ,32.61 ,389.67 ,(24.34),(6.25)
11/30/2026,CUST-002694,Western,Mass Market,37 ,28 ,Partner,Smart,1,2.71 ,38 ,24 ,100 ,106.32 ,0,0.00 ,106.32 ,0.00 ,6.94 ,99.38 ,93.47 ,0,CMP-004,99.91 ,25.06 ,105.07 ,1.25 ,1.19 
11/30/2026,CUST-002697,Greater Accra,Professional,33 ,11 ,Retail Shop,Premium,1,7.67 ,69 ,20 ,160 ,176.59 ,1,27.30 ,149.29 ,0.00 ,16.26 ,133.03 ,89.11 ,0,NONE,107.76 ,34.19 ,191.21 ,(41.92),(21.92)
11/30/2026,CUST-002703,Northern,Mass Market,24 ,15 ,Agent,Data Plus,1,2.72 ,102 ,16 ,70 ,80.63 ,1,11.49 ,69.14 ,0.00 ,10.18 ,58.96 ,85.28 ,0,NONE,98.15 ,20.76 ,84.23 ,(15.09),(17.92)
11/30/2026,CUST-002715,Ashanti,SME,37 ,17 ,Retail Shop,Premium,1,3.31 ,173 ,13 ,160 ,178.37 ,0,0.00 ,178.37 ,0.00 ,13.26 ,165.11 ,92.57 ,0,NONE,103.55 ,31.20 ,172.56 ,5.81 ,3.37 
11/30/2026,CUST-002720,Greater Accra,SME,25 ,45 ,Digital,Smart,0,3.90 ,14 ,10 ,100 ,110.23 ,0,0.00 ,110.23 ,0.00 ,9.68 ,100.55 ,91.22 ,0,CMP-004,96.64 ,36.68 ,114.89 ,(4.66),(4.06)
11/30/2026,CUST-002731,Greater Accra,SME,46 ,6 ,Call Centre,Smart,1,2.90 ,90 ,20 ,100 ,111.96 ,0,0.00 ,111.96 ,0.00 ,8.27 ,103.69 ,92.61 ,0,CMP-003,96.50 ,32.10 ,107.97 ,3.99 ,3.70 
11/30/2026,CUST-002743,Upper East,Mass Market,28 ,41 ,Agent,Data Plus,1,4.64 ,90 ,21 ,70 ,84.42 ,0,0.00 ,84.42 ,0.00 ,11.46 ,72.96 ,86.43 ,0,NONE,98.49 ,18.09 ,81.34 ,3.08 ,3.79 
11/30/2026,CUST-002747,Greater Accra,Mass Market,37 ,13 ,Agent,Smart,1,8.88 ,31 ,20 ,100 ,122.17 ,0,0.00 ,122.17 ,0.00 ,24.95 ,97.22 ,79.58 ,0,CMP-001,102.89 ,31.40 ,118.77 ,3.40 ,2.86 
11/30/2026,CUST-002754,Northern,Youth,42 ,9 ,Digital,Premium,1,2.30 ,174 ,18 ,160 ,174.26 ,1,24.18 ,150.08 ,0.00 ,10.49 ,139.59 ,93.01 ,0,CMP-003,97.89 ,17.88 ,171.91 ,(21.83),(12.70)
11/30/2026,CUST-002766,Eastern,Youth,43 ,36 ,Digital,Data Plus,1,11.73 ,46 ,13 ,70 ,92.42 ,0,0.00 ,92.42 ,0.00 ,28.94 ,63.48 ,68.69 ,0,NONE,110.13 ,26.91 ,94.79 ,(2.37),(2.50)
11/30/2026,CUST-002798,Volta,Mass Market,18 ,29 ,Retail Shop,Basic,1,6.11 ,63 ,16 ,35 ,51.68 ,0,0.00 ,51.68 ,0.00 ,19.27 ,32.41 ,62.71 ,0,CMP-002,94.44 ,19.10 ,55.92 ,(4.24),(7.58)
11/30/2026,CUST-002846,Greater Accra,Youth,31 ,25 ,Retail Shop,Premium,1,10.58 ,164 ,18 ,160 ,185.75 ,0,0.00 ,185.75 ,0.00 ,23.50 ,162.25 ,87.35 ,0,NONE,94.42 ,33.70 ,183.73 ,2.02 ,1.10 
11/30/2026,CUST-002857,Northern,Mass Market,41 ,20 ,Retail Shop,Business,1,3.92 ,87 ,15 ,300 ,316.98 ,0,0.00 ,316.98 ,0.00 ,13.90 ,303.08 ,95.61 ,0,NONE,100.27 ,18.94 ,304.40 ,12.58 ,4.13 
